"행정구역별(시도)","연령별",2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(시도)","연령별",총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자,총 가구원_계,총 가구원_남자,총 가구원_여자,내국인(출생)_계,내국인(출생)_남자,내국인(출생)_여자,내국인(귀화)_계,내국인(귀화)_남자,내국인(귀화)_여자,외국인(결혼이민자)_계,외국인(결혼이민자)_남자,외국인(결혼이민자)_여자,외국인(기타)_계,외국인(기타)_남자,외국인(기타)_여자
"동부","30~39세",125371,46109,79262,42092,28512,13580,36391,5336,31055,40618,8157,32461,6270,4104,2166,125938,43679,82259,36534,24738,11796,39643,5944,33699,43317,8925,34392,6444,4072,2372,131987,44952,87035,36935,24534,12401,41488,6360,35128,46161,9488,36673,7403,4570,2833,136944,45935,91009,36841,24516,12325,43892,6670,37222,48134,9842,38292,8077,4907,3170,141151,45853,95298,36388,24111,12277,46735,7159,39576,51680,10882,40798,6348,3701,2647,142789,45119,97670,34961,22844,12117,48409,7296,41113,52851,11118,41733,6568,3861,2707,141399,44263,97136,34173,22217,11956,48835,7276,41559,52248,11091,41157,6143,3679,2464
"동부","40~49세",145150,85254,59896,78319,65834,12485,32431,7541,24890,27569,7809,19760,6831,4070,2761,145488,85132,60356,77576,65606,11970,34269,7835,26434,27496,8080,19416,6147,3611,2536,148204,85084,63120,77365,65168,12197,35827,7784,28043,28614,8301,20313,6398,3831,2567,152703,85712,66991,79015,65268,13747,36919,7717,29202,29959,8488,21471,6810,4239,2571,151478,82848,68630,77939,63613,14326,38573,7717,30856,30078,8671,21407,4888,2847,2041,150919,79371,71548,74573,59921,14652,40018,7654,32364,31452,8964,22488,4876,2832,2044,153549,77339,76210,71915,57037,14878,42808,7844,34964,34097,9706,24391,4729,2752,1977
"동부","50~59세",102313,55738,46575,51085,38997,12088,22424,6048,16376,18692,5708,12984,10112,4985,5127,102890,58646,44244,51307,41888,9419,23840,6500,17340,19304,6076,13228,8439,4182,4257,112267,65108,47159,56810,47054,9756,25684,7078,18606,20764,6459,14305,9009,4517,4492,121692,71591,50101,62405,52021,10384,26921,7540,19381,22487,6797,15690,9879,5233,4646,123762,74644,49118,68278,57117,11161,28984,8130,20854,19887,6272,13615,6613,3125,3488,131396,79409,51987,71834,60551,11283,32066,8991,23075,20592,6559,14033,6904,3308,3596,141531,85507,56024,77451,65470,11981,34894,9519,25375,22277,7203,15074,6909,3315,3594
"동부","60세이상",79759,35070,44689,54847,26292,28555,11672,3432,8240,5037,2133,2904,8203,3213,4990,84538,37195,47343,56681,27612,29069,13825,3981,9844,5432,2367,3065,8600,3235,5365,91965,40744,51221,59968,29874,30094,16060,4611,11449,6766,2868,3898,9171,3391,5780,100923,45157,55766,64637,32737,31900,17309,4833,12476,8251,3394,4857,10726,4193,6533,104709,47137,57572,66972,34651,32321,20812,5816,14996,7487,3488,3999,9438,3182,6256,108295,49189,59106,67147,35724,31423,23349,6567,16782,7727,3559,4168,10072,3339,6733,119055,55085,63970,71376,39504,31872,27046,7666,19380,9990,4411,5579,10643,3504,7139
"서울특별시","계",188450,87849,100601,97490,56694,40796,40587,12305,28282,32988,9478,23510,17385,9372,8013,179426,83688,95738,91480,53778,37702,41441,12592,28849,31929,9709,22220,14576,7609,6967,183149,85556,97593,93868,55046,38822,41767,12723,29044,32513,9879,22634,15001,7908,7093,189010,88654,100356,97409,57041,40368,41928,12664,29264,33149,9982,23167,16524,8967,7557,187239,87477,99762,101818,59068,42750,43447,13060,30387,31527,10024,21503,10447,5325,5122,187022,86951,100071,101146,58403,42743,44471,13280,31191,30984,10029,20955,10421,5239,5182,190458,88510,101948,103655,59737,43918,45501,13531,31970,31692,10417,21275,9610,4825,4785
"서울특별시","0~9세",28035,14160,13875,25995,13146,12849,1091,523,568,X,X,X,949,491,458,27888,14027,13861,26138,13162,12976,1061,510,551,X,X,X,689,355,334,27660,13950,13710,25816,13027,12789,1088,533,555,X,X,X,756,390,366,28018,14255,13763,26012,13231,12781,1088,533,555,X,X,X,918,491,427,26927,13680,13247,25217,12812,12405,1215,597,618,X,X,X,495,271,224,25956,13153,12803,24252,12313,11939,1214,578,636,X,X,X,490,262,228,24427,12444,11983,22939,11690,11249,1100,531,569,X,X,X,388,223,165
"서울특별시","10~19세",12498,6249,6249,10549,5328,5221,1188,547,641,55,X,55,706,374,332,12437,6187,6250,10643,5375,5268,1302,611,691,46,X,46,446,201,245,14220,7118,7102,12208,6174,6034,1446,677,769,61,X,61,505,267,238,16367,8201,8166,13930,7031,6899,1603,754,849,87,X,85,747,414,333,18374,9227,9147,15961,8066,7895,1764,838,926,61,X,61,588,323,265,19681,9908,9773,17132,8663,8469,1958,937,1021,6,X,6,585,308,277,21583,10798,10785,18797,9428,9369,2184,1060,1124,7,X,7,595,310,285
"서울특별시","20~29세",18112,6191,11921,6425,3126,3299,4312,1335,2977,4861,424,4437,2514,1306,1208,13693,4310,9383,3422,1733,1689,3811,1155,2656,4426,403,4023,2034,1019,1015,12791,4080,8711,3670,1790,1880,3199,991,2208,4072,370,3702,1850,929,921,12285,3974,8311,3747,1910,1837,2893,846,2047,3924,351,3573,1721,867,854,13495,4538,8957,5706,2779,2927,2675,768,1907,3947,378,3569,1167,613,554,13634,4757,8877,6346,3096,3250,2517,718,1799,3659,380,3279,1112,563,549,13654,4897,8757,7222,3408,3814,2331,682,1649,3128,318,2810,973,489,484
"서울특별시","30~39세",32991,13272,19719,11645,6898,4747,8506,1984,6522,10339,2781,7558,2501,1609,892,31966,12566,19400,10262,5998,4264,8686,2042,6644,10470,2992,7478,2548,1534,1014,32040,12491,19549,10142,5817,4325,8602,2090,6512,10709,3038,7671,2587,1546,1041,32018,12397,19621,9984,5731,4253,8567,2064,6503,10644,2939,7705,2823,1663,1160,31752,12086,19666,10190,5818,4372,8604,2051,6553,11096,3180,7916,1862,1037,825,30992,11649,19343,9768,5529,4239,8496,1963,6533,10927,3139,7788,1801,1018,783,29834,11159,18675,9592,5439,4153,8043,1820,6223,10563,2946,7617,1636,954,682
"서울특별시","40~49세",37607,19677,17930,15715,11841,3874,10496,3260,7236,8515,2846,5669,2881,1730,1151,36122,18914,17208,15080,11343,3737,10609,3288,7321,8076,2898,5178,2357,1385,972,35700,18468,17232,14835,11088,3747,10470,3102,7368,8065,2833,5232,2330,1445,885,35912,18308,17604,14999,10920,4079,10323,2969,7354,8119,2818,5301,2471,1601,870,34379,17174,17205,14877,10572,4305,10100,2796,7304,7965,2912,5053,1437,894,543,33218,16195,17023,14120,9841,4279,9794,2617,7177,7923,2898,5025,1381,839,542,33047,15659,17388,13717,9352,4365,9850,2533,7317,8276,3033,5243,1204,741,463
"서울특별시","50~59세",33399,16523,16876,12276,8617,3659,9563,2997,6566,7060,2514,4546,4500,2395,2105,30916,15775,15141,11293,8504,2789,9643,3065,6578,6695,2442,4253,3285,1764,1521,32287,16686,15601,11868,9070,2798,9848,3170,6678,6941,2488,4453,3630,1958,1672,33541,17507,16034,12352,9455,2897,9944,3254,6690,7221,2537,4684,4024,2261,1763,31295,16737,14558,13122,10026,3096,10252,3378,6874,5818,2227,3591,2103,1106,997,32118,17176,14942,13304,10171,3133,10825,3570,7255,5820,2281,3539,2169,1154,1015,33561,17988,15573,14186,10863,3323,11112,3619,7493,6288,2464,3824,1975,1042,933
"서울특별시","60세이상",25808,11777,14031,14885,7738,7147,5431,1659,3772,2158,913,1245,3334,1467,1867,26404,11909,14495,14642,7663,6979,6329,1921,4408,2216,974,1242,3217,1351,1866,28451,12763,15688,15329,8080,7249,7114,2160,4954,2665,1150,1515,3343,1373,1970,30869,14012,16857,16385,8763,7622,7510,2244,5266,3154,1335,1819,3820,1670,2150,31017,14035,16982,16745,8995,7750,8837,2632,6205,2640,1327,1313,2795,1081,1714,31423,14113,17310,16224,8790,7434,9667,2897,6770,2649,1331,1318,2883,1095,1788,34352,15565,18787,17202,9557,7645,10881,3286,7595,3430,1656,1774,2839,1066,1773
"부산광역시","계",41170,19485,21685,28318,17380,10938,5149,604,4545,6643,979,5664,1060,522,538,41621,19881,21740,28300,17638,10662,5466,648,4818,6825,1091,5734,1030,504,526,43104,20540,22564,29520,18303,11217,5637,685,4952,6925,1101,5824,1022,451,571,45460,21625,23835,31016,19136,11880,5960,689,5271,7235,1179,6056,1249,621,628,47132,22282,24850,32265,19734,12531,6386,754,5632,7345,1304,6041,1136,490,646,47593,22466,25127,32477,19842,12635,6673,787,5886,7329,1350,5979,1114,487,627,48515,22928,25587,33083,20142,12941,7015,828,6187,7200,1435,5765,1217,523,694
"부산광역시","0~9세",8605,4399,4206,8425,4305,4120,117,61,56,X,X,X,63,33,30,8887,4586,4301,8714,4494,4220,127,68,59,X,X,X,46,24,22,8959,4571,4388,8763,4467,4296,133,69,64,X,X,X,63,35,28,8959,4539,4420,8750,4446,4304,144,62,82,X,X,X,65,31,34,8789,4416,4373,8567,4313,4254,148,69,79,X,X,X,74,34,40,8580,4320,4260,8339,4214,4125,166,74,92,X,X,X,75,32,43,8170,4104,4066,7947,4016,3931,159,65,94,X,X,X,64,23,41
"부산광역시","10~19세",2970,1491,1479,2688,1374,1314,134,64,70,41,X,41,107,53,54,3218,1633,1585,2986,1535,1451,135,63,72,30,X,30,67,35,32,3818,1933,1885,3568,1827,1741,146,74,72,41,X,41,63,32,31,4711,2343,2368,4356,2200,2156,157,81,76,49,X,49,149,62,87,5500,2744,2756,5165,2603,2562,179,90,89,36,X,36,120,51,69,6082,3061,3021,5774,2918,2856,205,98,107,X,X,X,99,45,54,6790,3407,3383,6440,3235,3205,226,116,110,X,X,X,122,56,66
"부산광역시","20~29세",5063,1042,4021,1517,777,740,1037,104,933,2342,59,2283,167,102,65,4175,725,3450,875,464,411,995,108,887,2142,63,2079,163,90,73,3945,723,3222,981,485,496,855,99,756,1945,57,1888,164,82,82,3856,766,3090,922,487,435,926,97,829,1821,75,1746,187,107,80,4175,998,3177,1422,715,707,879,103,776,1688,87,1601,186,93,93,4025,1047,2978,1574,783,791,805,95,710,1462,76,1386,184,93,91,3919,1170,2749,1832,922,910,707,85,622,1169,52,1117,211,111,100
"부산광역시","30~39세",6696,2299,4397,2555,1720,835,1766,109,1657,2260,396,1864,115,74,41,6845,2140,4705,2240,1488,752,1947,122,1825,2507,426,2081,151,104,47,7140,2103,5037,2230,1467,763,2082,130,1952,2671,422,2249,157,84,73,7358,2115,5243,2206,1451,755,2243,133,2110,2742,433,2309,167,98,69,7701,2093,5608,2067,1358,709,2478,153,2325,2996,488,2508,160,94,66,7822,2058,5764,1982,1281,701,2570,151,2419,3105,525,2580,165,101,64,7684,2013,5671,1902,1224,678,2602,154,2448,2995,524,2471,185,111,74
"부산광역시","40~49세",7906,5127,2779,5297,4612,685,1204,116,1088,1236,311,925,169,88,81,8115,5226,2889,5380,4679,701,1277,123,1154,1302,352,950,156,72,84,8186,5163,3023,5350,4606,744,1346,133,1213,1351,357,994,139,67,72,8406,5130,3276,5373,4535,838,1357,127,1230,1513,374,1139,163,94,69,8280,4903,3377,5177,4307,870,1432,127,1305,1533,408,1125,138,61,77,8131,4599,3532,4862,3980,882,1527,139,1388,1618,413,1205,124,67,57,8113,4258,3855,4548,3610,938,1666,137,1529,1761,451,1310,138,60,78
"부산광역시","50~59세",4817,2950,1867,3314,2601,713,650,101,549,600,135,465,253,113,140,5013,3219,1794,3397,2819,578,697,110,587,665,168,497,254,122,132,5454,3555,1899,3762,3174,588,743,110,633,715,172,543,234,99,135,6037,3972,2065,4180,3545,635,764,110,654,823,170,653,270,147,123,6337,4253,2084,4512,3864,648,811,115,696,802,187,615,212,87,125,6709,4499,2210,4731,4091,640,908,127,781,852,201,651,218,80,138,7257,4852,2405,5046,4380,666,1070,142,928,915,242,673,226,88,138
"부산광역시","60세이상",5113,2177,2936,4522,1991,2531,241,49,192,164,78,86,186,59,127,5368,2352,3016,4708,2159,2549,288,54,234,179,82,97,193,57,136,5602,2492,3110,4866,2277,2589,332,70,262,202,93,109,202,52,150,6133,2760,3373,5229,2472,2757,369,79,290,287,127,160,248,82,166,6350,2875,3475,5355,2574,2781,459,97,362,290,134,156,246,70,176,6244,2882,3362,5215,2575,2640,492,103,389,288,135,153,249,69,180,6582,3124,3458,5368,2755,2613,585,129,456,358,166,192,271,74,197
"대구광역시","계",28274,13181,15093,19142,11727,7415,3589,383,3206,4725,692,4033,818,379,439,28911,13572,15339,19458,12065,7393,3845,412,3433,4881,757,4124,727,338,389,30201,14199,16002,20449,12667,7782,3990,430,3560,5091,793,4298,671,309,362,32222,15189,17033,21790,13523,8267,4304,441,3863,5334,864,4470,794,361,433,33373,15663,17710,22521,13970,8551,4640,471,4169,5436,912,4524,776,310,466,33881,15834,18047,22831,14113,8718,4871,485,4386,5396,916,4480,783,320,463,35028,16471,18557,23575,14560,9015,5209,539,4670,5383,991,4392,861,381,480
"대구광역시","0~9세",6091,2991,3100,5947,2925,3022,103,48,55,X,X,X,41,18,23,6374,3172,3202,6233,3102,3131,108,49,59,X,X,X,33,21,12,6339,3154,3185,6185,3084,3101,113,51,62,X,X,X,41,19,22,6497,3263,3234,6305,3180,3125,125,53,72,X,X,X,67,30,37,6325,3194,3131,6138,3113,3025,131,55,76,X,X,X,56,26,30,6279,3203,3076,6074,3109,2965,134,60,74,X,X,X,71,34,37,6077,3121,2956,5874,3027,2847,131,58,73,X,X,X,72,36,36
"대구광역시","10~19세",2157,1069,1088,1981,986,995,67,33,34,27,X,27,82,50,32,2380,1136,1244,2234,1078,1156,72,36,36,33,X,33,41,22,19,2911,1393,1518,2754,1330,1424,91,44,47,28,X,28,38,19,19,3522,1678,1844,3281,1589,1692,114,50,64,44,X,44,83,39,44,4093,1977,2116,3857,1889,1968,141,56,85,27,X,27,68,32,36,4480,2187,2293,4258,2096,2162,146,56,90,6,X,6,70,35,35,5011,2436,2575,4733,2320,2413,182,76,106,X,X,X,94,40,54
"대구광역시","20~29세",3675,695,2980,932,482,450,795,66,729,1800,69,1731,148,78,70,3036,495,2541,554,315,239,739,65,674,1651,59,1592,92,56,36,2862,487,2375,639,316,323,594,57,537,1527,64,1463,102,50,52,2812,533,2279,668,360,308,608,63,545,1443,61,1382,93,49,44,2974,638,2336,974,506,468,559,57,502,1338,38,1300,103,37,66,2949,722,2227,1140,582,558,514,56,458,1194,44,1150,101,40,61,2951,801,2150,1325,654,671,510,49,461,990,37,953,126,61,65
"대구광역시","30~39세",4848,1547,3301,1612,1128,484,1422,54,1368,1706,310,1396,108,55,53,4970,1415,3555,1387,969,418,1620,67,1553,1883,336,1547,80,43,37,5388,1493,3895,1470,1033,437,1749,66,1683,2080,344,1736,89,50,39,5786,1605,4181,1526,1090,436,1948,68,1880,2210,388,1822,102,59,43,6010,1566,4444,1397,1005,392,2112,70,2042,2401,430,1971,100,61,39,6012,1457,4555,1262,884,378,2196,67,2129,2445,438,2007,109,68,41,6006,1477,4529,1256,890,366,2198,69,2129,2451,451,2000,101,67,34
"대구광역시","40~49세",5556,3756,1800,3885,3431,454,790,81,709,769,191,578,112,53,59,5840,3942,1898,4024,3572,452,846,86,760,853,228,625,117,56,61,5899,3864,2035,3921,3471,450,941,99,842,938,246,692,99,48,51,6126,3872,2254,3996,3470,526,985,94,891,1033,252,781,112,56,56,5995,3664,2331,3791,3252,539,1065,95,970,1040,277,763,99,40,59,5958,3429,2529,3592,3034,558,1164,94,1070,1107,257,850,95,44,51,6009,3254,2755,3374,2808,566,1311,103,1208,1221,296,925,103,47,56
"대구광역시","50~59세",2909,1881,1028,2078,1653,425,291,69,222,339,83,256,201,76,125,3130,2119,1011,2206,1855,351,327,75,252,375,99,276,222,90,132,3529,2459,1070,2574,2205,369,359,73,286,418,104,314,178,77,101,3967,2778,1189,2938,2514,424,359,64,295,484,120,364,186,80,106,4366,3078,1288,3257,2823,434,430,75,355,492,112,380,187,68,119,4637,3283,1354,3449,3021,428,496,81,415,514,122,392,178,59,119,5088,3628,1460,3762,3312,450,599,95,504,542,144,398,185,77,108
"대구광역시","60세이상",3038,1242,1796,2707,1122,1585,121,32,89,84,39,45,126,49,77,3181,1293,1888,2820,1174,1646,133,34,99,86,35,51,142,50,92,3273,1349,1924,2906,1228,1678,143,40,103,100,35,65,124,46,78,3512,1460,2052,3076,1320,1756,165,49,116,120,43,77,151,48,103,3610,1546,2064,3107,1382,1725,202,63,139,138,55,83,163,46,117,3566,1553,2013,3056,1387,1669,221,71,150,130,55,75,159,40,119,3886,1754,2132,3251,1549,1702,278,89,189,177,63,114,180,53,127
"인천광역시","계",60005,28564,31441,36019,22342,13677,11060,2594,8466,9830,2021,7809,3096,1607,1489,60809,28916,31893,35312,22184,13128,12440,3015,9425,10116,2263,7853,2941,1454,1487,65112,31079,34033,37310,23456,13854,13480,3380,10100,10840,2485,8355,3482,1758,1724,70222,33508,36714,40058,25049,15009,14583,3687,10896,11500,2686,8814,4081,2086,1995,73298,34824,38474,41990,26162,15828,16014,4128,11886,11740,2797,8943,3554,1737,1817,76765,36483,40282,43403,27091,16312,17287,4547,12740,12197,2951,9246,3878,1894,1984,80587,38256,42331,45089,28120,16969,18790,4947,13843,12638,3246,9392,4070,1943,2127
"인천광역시","0~9세",10974,5719,5255,10496,5465,5031,316,159,157,X,X,X,162,95,67,11244,5811,5433,10730,5557,5173,352,174,178,X,X,X,162,80,82,11615,5986,5629,10941,5650,5291,422,215,207,X,X,X,252,121,131,12167,6275,5892,11333,5863,5470,478,232,246,X,X,X,356,180,176,12205,6305,5900,11330,5868,5462,635,309,326,X,X,X,240,128,112,12268,6347,5921,11261,5834,5427,751,366,385,X,X,X,256,147,109,12131,6258,5873,11146,5765,5381,785,380,405,X,X,X,200,113,87
"인천광역시","10~19세",4980,2442,2538,4439,2189,2250,322,153,169,30,X,30,189,100,89,5230,2599,2631,4731,2371,2360,356,167,189,25,X,25,118,61,57,6073,3061,3012,5478,2792,2686,416,200,216,44,X,44,135,69,66,7286,3638,3648,6520,3297,3223,483,236,247,44,X,44,239,105,134,8170,4089,4081,7351,3720,3631,565,268,297,31,X,31,223,101,122,9239,4692,4547,8314,4251,4063,686,320,366,8,X,8,231,121,110,10219,5187,5032,9146,4676,4470,800,377,423,6,X,6,267,134,133
"인천광역시","20~29세",6412,1975,4437,2110,1094,1016,1501,392,1109,2263,161,2102,538,328,210,5289,1463,3826,1233,634,599,1527,406,1121,2072,158,1914,457,265,192,5274,1496,3778,1439,720,719,1376,369,1007,1974,130,1844,485,277,208,5302,1507,3795,1508,764,744,1339,318,1021,1949,138,1811,506,287,219,5717,1714,4003,2123,1041,1082,1232,309,923,1946,128,1818,416,236,180,5712,1822,3890,2432,1227,1205,1070,273,797,1810,108,1702,400,214,186,5775,1954,3821,2820,1369,1451,1022,265,757,1512,86,1426,421,234,187
"인천광역시","30~39세",10663,3900,6763,3487,2400,1087,3259,521,2738,3480,689,2791,437,290,147,10952,3845,7107,2976,2070,906,3682,671,3011,3801,779,3022,493,325,168,11717,4169,7548,3078,2097,981,3911,770,3141,4070,866,3204,658,436,222,12393,4392,8001,3096,2111,985,4243,870,3373,4306,925,3381,748,486,262,12943,4458,8485,2991,2025,966,4661,977,3684,4621,1039,3582,670,417,253,13577,4610,8967,2954,1978,976,4965,1068,3897,4873,1086,3787,785,478,307,13754,4664,9090,2940,1963,977,5106,1093,4013,4966,1154,3812,742,454,288
"인천광역시","40~49세",12247,7007,5240,6522,5462,1060,3027,663,2364,2256,599,1657,442,283,159,12481,7071,5410,6439,5442,997,3325,724,2601,2284,646,1638,433,259,174,12989,7153,5836,6395,5370,1025,3594,769,2825,2526,725,1801,474,289,185,13568,7361,6207,6606,5462,1144,3809,802,3007,2627,749,1878,526,348,178,13677,7208,6469,6521,5350,1171,4021,836,3185,2700,750,1950,435,272,163,13942,7152,6790,6391,5190,1201,4173,856,3317,2910,811,2099,468,295,173,14459,7135,7324,6175,4994,1181,4585,928,3657,3188,901,2287,511,312,199
"인천광역시","50~59세",8596,4804,3792,4687,3598,1089,1824,480,1344,1481,441,1040,604,285,319,8893,5150,3743,4743,3852,891,2115,560,1555,1531,501,1030,504,237,267,9992,5837,4155,5259,4351,908,2432,653,1779,1702,537,1165,599,296,303,11083,6464,4619,5766,4774,992,2680,754,1926,1916,578,1338,721,358,363,11532,6826,4706,6195,5158,1037,2957,823,2134,1799,566,1233,581,279,302,12360,7292,5068,6471,5428,1043,3350,950,2400,1933,620,1313,606,294,312,13417,7874,5543,6978,5845,1133,3723,1028,2695,2079,697,1382,637,304,333
"인천광역시","60세이상",6133,2717,3416,4278,2134,2144,811,226,585,320,131,189,724,226,498,6720,2977,3743,4460,2258,2202,1083,313,770,403,179,224,774,227,547,7452,3377,4075,4720,2476,2244,1329,404,925,524,227,297,879,270,609,8423,3871,4552,5229,2778,2451,1551,475,1076,658,296,362,985,322,663,9054,4224,4830,5479,3000,2479,1943,606,1337,643,314,329,989,304,685,9667,4568,5099,5580,3183,2397,2292,714,1578,663,326,337,1132,345,787,10832,5184,5648,5884,3508,2376,2769,876,1893,887,408,479,1292,392,900
"광주광역시","계",20506,9754,10752,13857,8844,5013,2689,228,2461,3281,355,2926,679,327,352,20473,9819,10654,13574,8885,4689,2892,232,2660,3362,412,2950,645,290,355,21393,10286,11107,14378,9334,5044,3023,249,2774,3397,450,2947,595,253,342,22946,10998,11948,15287,9906,5381,3282,246,3036,3623,505,3118,754,341,413,23857,11380,12477,16019,10297,5722,3467,278,3189,3718,546,3172,653,259,394,24332,11570,12762,16267,10429,5838,3658,287,3371,3694,570,3124,713,284,429,25140,11916,13224,16778,10702,6076,3924,313,3611,3683,602,3081,755,299,456
"광주광역시","0~9세",4656,2420,2236,4580,2375,2205,50,30,20,X,X,X,26,15,11,4721,2483,2238,4649,2443,2206,52,27,25,X,X,X,20,13,7,4826,2543,2283,4737,2495,2242,59,31,28,X,X,X,30,17,13,4915,2543,2372,4810,2484,2326,63,35,28,X,X,X,42,24,18,4790,2458,2332,4685,2401,2284,66,37,29,X,X,X,39,20,19,4685,2429,2256,4557,2365,2192,68,36,32,X,X,X,60,28,32,4495,2324,2171,4375,2269,2106,67,31,36,X,X,X,53,24,29
"광주광역시","10~19세",1753,907,846,1634,865,769,48,20,28,23,X,23,48,22,26,1797,943,854,1706,915,791,50,16,34,19,X,19,22,12,10,2125,1099,1026,2021,1065,956,55,19,36,20,X,20,29,15,14,2683,1414,1269,2521,1347,1174,64,25,39,25,X,25,73,42,31,3101,1630,1471,2945,1562,1383,78,35,43,17,X,17,61,33,28,3459,1806,1653,3316,1735,1581,85,42,43,X,X,X,54,29,25,3893,2025,1868,3725,1946,1779,98,52,46,5,X,5,65,27,38
"광주광역시","20~29세",2741,573,2168,767,406,361,641,69,572,1221,33,1188,112,65,47,2226,366,1860,405,225,180,586,61,525,1151,33,1118,84,47,37,2175,402,1773,541,258,283,486,62,424,1057,41,1016,91,41,50,2118,414,1704,478,267,211,542,61,481,993,42,951,105,44,61,2288,528,1760,777,386,391,473,59,414,938,38,900,100,45,55,2318,604,1714,911,463,448,431,50,381,851,37,814,125,54,71,2373,699,1674,1099,544,555,403,46,357,749,44,705,122,65,57
"광주광역시","30~39세",3329,1020,2309,1083,778,305,1091,37,1054,1059,138,921,96,67,29,3415,958,2457,934,694,240,1245,47,1198,1148,162,986,88,55,33,3579,940,2639,928,669,259,1341,49,1292,1234,182,1052,76,40,36,3821,954,2867,898,639,259,1449,48,1401,1368,203,1165,106,64,42,4013,946,3067,828,592,236,1566,58,1508,1536,261,1275,83,35,48,4046,895,3151,750,518,232,1647,61,1586,1565,273,1292,84,43,41,4000,844,3156,690,472,218,1706,70,1636,1529,266,1263,75,36,39
"광주광역시","40~49세",4139,2760,1379,2832,2557,275,577,31,546,617,118,499,113,54,59,4146,2750,1396,2767,2538,229,638,35,603,630,126,504,111,51,60,4184,2695,1489,2723,2491,232,717,35,682,632,118,514,112,51,61,4430,2741,1689,2830,2520,310,788,33,755,688,137,551,124,51,73,4357,2602,1755,2707,2393,314,854,37,817,695,126,569,101,46,55,4275,2419,1856,2511,2208,303,934,41,893,740,139,601,90,31,59,4279,2277,2002,2334,2037,297,1041,45,996,803,158,645,101,37,64
"광주광역시","50~59세",2216,1404,812,1532,1270,262,207,26,181,307,45,262,170,63,107,2414,1592,822,1633,1425,208,236,32,204,355,64,291,190,71,119,2703,1828,875,1879,1650,229,269,39,230,395,82,313,160,57,103,3025,2073,952,2125,1883,242,268,28,240,464,86,378,168,76,92,3284,2290,994,2388,2128,260,303,31,272,454,87,367,139,44,95,3444,2415,1029,2501,2238,263,356,35,321,444,89,355,143,53,90,3805,2619,1186,2710,2429,281,445,36,409,479,94,385,171,60,111
"광주광역시","60세이상",1672,670,1002,1429,593,836,75,15,60,54,21,33,114,41,73,1754,727,1027,1480,645,835,85,14,71,59,27,32,130,41,89,1801,779,1022,1549,706,843,96,14,82,59,27,32,97,32,65,1954,859,1095,1625,766,859,108,16,92,85,37,48,136,40,96,2024,926,1098,1689,835,854,127,21,106,78,34,44,130,36,94,2105,1002,1103,1721,902,819,137,22,115,90,32,58,157,46,111,2295,1128,1167,1845,1005,840,164,33,131,118,40,78,168,50,118
